topic url,topic name,father topics,topic description
https://www.wikihow.com/Category:Snow-Skiing,Snow Skiing,"['root', 'Sports and Fitness', 'Individual Sports']","Learn everything you want about Snow Skiing with the wikiHow Snow Skiing Category. Learn about topics such as How to Ski, How to Turn when Skiing, How to Teach Downhill Beginner Skiing, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Snowboarding,Snowboarding,"['root', 'Sports and Fitness', 'Individual Sports']","Learn everything you want about Snowboarding with the wikiHow Snowboarding Category. Learn about topics such as How to Snowboard, How to Determine if You're Regular or Goofy Foot, How to Tell if You Snowboard Regular or Goofy, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Surfing,Surfing,"['root', 'Sports and Fitness', 'Individual Sports']","Learn everything you want about Surfing with the wikiHow Surfing Category. Learn about topics such as How to Surf, How to Boogie Board, How to Bodyboard, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Swimming,Swimming,"['root', 'Sports and Fitness', 'Individual Sports']","Learn everything you want about Swimming with the wikiHow Swimming Category. Learn about topics such as How to Swim, How to Keep Your Hair from Getting Wet While Swimming, How to Swim Faster, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Track-and-Field,Track and Field,"['root', 'Sports and Fitness', 'Individual Sports']","Learn everything you want about Track and Field with the wikiHow Track and Field Category. Learn about topics such as How to Throw a Shot Put, How to Throw a Javelin, How to Use Starting Blocks, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Trampoline,Trampoline,"['root', 'Sports and Fitness', 'Individual Sports']","Learn everything you want about Trampoline with the wikiHow Trampoline Category. Learn about topics such as How to Set up a Trampoline, How to Backflip on a Trampoline, How to Anchor a Trampoline, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Walking,Walking,"['root', 'Sports and Fitness', 'Individual Sports']","Learn everything you want about Walking with the wikiHow Walking Category. Learn about topics such as How to Walk, How to Walk Properly, How to Walk Like a Catwalk Model, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Camping,Camping,"['root', 'Sports and Fitness', 'Outdoor Recreation']","Learn everything you want about Camping with the wikiHow Camping Category. Learn about topics such as How to Roll a Sleeping Bag, How to Make a Poop Tube, How to Use the Bathroom Outdoors, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Climbing,Climbing,"['root', 'Sports and Fitness', 'Outdoor Recreation']","Learn everything you want about Climbing with the wikiHow Climbing Category. Learn about topics such as How to Make a Rope Harness, How to Climb a Rope, How to Climb a Tree, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Enjoying-the-Beach,Enjoying the Beach,"['root', 'Sports and Fitness', 'Outdoor Recreation']","Learn everything you want about Enjoying the Beach with the wikiHow Enjoying the Beach Category. Learn about topics such as How to Strip Towels, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Enjoying-the-Great-Outdoors,Enjoying the Great Outdoors,"['root', 'Sports and Fitness', 'Outdoor Recreation']","Learn everything you want about Enjoying the Great Outdoors with the wikiHow Enjoying the Great Outdoors Category. Learn about topics such as How to Bungee Jump, How to Skip Rocks, How to Build a Garden Tractor Snowplow, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Fishing,Fishing,"['root', 'Sports and Fitness', 'Outdoor Recreation']","Learn everything you want about Fishing with the wikiHow Fishing Category. Learn about topics such as How to Fish, How to Acclimate a Fish, How to Fish for Squid, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Guns-and-Shooting,Guns and Shooting,"['root', 'Sports and Fitness', 'Outdoor Recreation']","Learn everything you want about Guns and Shooting with the wikiHow Guns and Shooting Category. Learn about topics such as How to Make Gunpowder, How to Buy Firearms in California, How to Make Black Powder, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Hunting,Hunting,"['root', 'Sports and Fitness', 'Outdoor Recreation']","Learn everything you want about Hunting with the wikiHow Hunting Category. Learn about topics such as How to Tan a Hide, How to Aim a Pistol, How to Make a Snare Trap, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Knot-Tying,Knot Tying,"['root', 'Sports and Fitness', 'Outdoor Recreation']","Need help tying a knot? The wikiHow Knot Tying category has got you covered! Learn how to tie fishing and boating knots, like the arbor knot and bowline knot, or find step-by-step guides on knots for other purposes, like the back braid used for horse leads or the monkey fist knot used for decorations and weight. You can also find advice on how to untie string knots if you're dealing with a stubborn one!"
https://www.wikihow.com/Category:Outdoor-Safety,Outdoor Safety,"['root', 'Sports and Fitness', 'Outdoor Recreation']","Learn everything you want about Outdoor Safety with the wikiHow Outdoor Safety Category. Learn about topics such as How to Identify Common Poisonous Berries in North America, How to Survive a Long Fall, How to Get Out of Quicksand, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Walking,Walking,"['root', 'Sports and Fitness', 'Outdoor Recreation']","Learn everything you want about Walking with the wikiHow Walking Category. Learn about topics such as How to Walk, How to Walk Properly, How to Walk Like a Catwalk Model, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Wilderness-First-Aid,Wilderness First Aid,"['root', 'Sports and Fitness', 'Outdoor Recreation']","Learn everything you want about Wilderness First Aid with the wikiHow Wilderness First Aid Category. Learn about topics such as How to Survive an Encounter with an Ostrich, How to Survive a Bear Attack, How to Survive a Lion Attack, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Winter-Outdoor-Activities,Winter Outdoor Activities,"['root', 'Sports and Fitness', 'Outdoor Recreation']","Learn everything you want about Winter Outdoor Activities with the wikiHow Winter Outdoor Activities Category. Learn about topics such as How to Make a Snowman, How to Build an Igloo, How to Build a Snow Fort, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Building-Muscle-%26-Strength,Building Muscle & Strength,"['root', 'Sports and Fitness', 'Personal Fitness']","Burn fat and build muscle with the help of wikiHow’s Building Muscle & Strength category! Our articles will give you step-by-step advice on how you can build muscle and gradually increase your overall strength. Learn all about muscle training, from eating like a body builder to building muscle endurance, and find specifics on doing a standing front thigh stretch, performing French curls, and other great exercises!"
https://www.wikihow.com/Category:Cardio-Exercises,Cardio Exercises,"['root', 'Sports and Fitness', 'Personal Fitness']","Get your blood pumping and maximize the fat you burn off with wikiHow’s Cardio Exercises category! Our step-by-step articles will teach you new cardio exercises, like zumba, and help you use equipment like treadmills and elliptical machines. From calculating your target heart rate to improving your overall cardiovascular fitness, find out what you need to know to add cardio to your workout!"
